Place;Thinking time;VP from Military Conflicts (Victory);VP from Military Conflicts (Defeat);VP from Treasury Contents;VP from Wonder; VP from Civilian Structures;VP from Scientific Structures;VP from Commercial Structures;VP from Guilds;Constructed stages of the Wonder;Cards discarded;Chained constructions;Coins spent on commerce;Coins gained through commerce;Shields;Wonder side A;Wonder ID;Civilian Structures;Scientific Structures;Guilds;Military Structures;Commercial Structures;Raw Materials;Manufactured Goods
1st (66);02:32;3;-4;6;10;0;48;3;0;3;0;5;10;10;2;no;12;0;9;0;1;1;2;2
2nd (63);03:25;18;0;7;7;11;0;5;15;2;0;2;11;14;9;no;11;2;0;2;4;5;2;1
3rd (49);03:51;5;-4;3;7;25;13;0;0;3;0;2;12;15;3;no;13;4;4;0;1;3;3;0
4th (47);04:25;9;-3;2;5;8;0;5;21;3;1;1;12;6;6;no;10;2;0;2;3;2;5;0
1st (66);03:50;0;-6;1;3;6;62;0;0;1;0;7;2;4;0;no;9;1;10;1;0;0;3;2
2nd (53);02:57;10;-2;13;5;18;0;0;9;2;0;1;2;33;9;no;12;3;0;1;4;1;5;2
3rd (53);04:09;9;-1;1;15;14;0;5;10;3;1;2;24;2;6;yes;1;3;0;1;3;5;2;0
4th (49);05:23;13;-1;2;10;10;0;4;11;3;1;2;13;2;7;yes;3;3;0;2;4;4;1;0
1st (63);05:29;9;-1;1;3;3;48;0;0;2;1;4;13;6;6;no;14;1;8;1;3;2;2;0
2nd (56);02:58;0;-5;7;10;22;0;8;14;3;0;2;14;14;2;no;12;4;0;2;1;5;3;0
3rd (56);05:01;13;-1;3;20;17;0;0;4;4;0;1;10;15;9;no;8;3;0;1;4;1;4;1
4th (49);03:55;7;-2;4;3;7;13;3;14;3;1;1;16;18;5;no;9;2;3;2;3;1;3;2
1st (61);03:17;10;-2;6;3;8;26;10;0;3;0;3;14;16;4;no;9;1;5;0;3;3;3;2
2nd (54);03:34;12;-1;2;7;29;0;0;5;3;0;2;8;7;8;no;13;6;0;1;4;1;3;0
3rd (51);04:09;8;-3;0;5;4;16;0;21;3;0;4;9;3;8;no;10;1;4;2;3;2;2;1
4th (48);05:03;1;-5;5;3;10;10;4;20;2;0;3;11;16;1;no;14;3;4;3;1;4;3;0
1st (54);05:41;13;-2;4;20;9;0;4;6;4;0;0;10;10;9;no;8;2;0;1;4;1;5;1
2nd (54);06:18;12;-1;2;5;22;0;0;14;3;0;1;11;11;8;no;10;4;0;1;4;1;3;2
3rd (52);04:47;5;-5;3;3;5;28;4;9;2;0;3;5;9;3;no;14;1;7;2;1;3;2;2
4th (45);04:12;5;-3;2;7;7;18;2;7;3;0;3;8;4;2;no;13;1;4;2;2;4;2;0
1st (66);04:26;16;-1;0;3;0;48;0;0;3;4;2;26;12;4;no;14;0;8;1;2;0;2;1
2nd (61);03:11;18;0;10;7;7;0;6;13;3;1;0;8;14;7;no;13;2;0;2;4;3;3;0
3rd (53);04:40;0;-5;4;3;24;16;2;9;3;2;1;16;20;0;no;9;5;3;1;0;3;3;1
4th (44);02:51;1;-5;2;20;21;1;4;0;4;0;1;10;14;3;no;8;4;1;0;2;2;4;1
1st (67);03:19;18;0;10;5;7;0;5;22;3;2;0;11;15;7;no;10;2;0;1;4;3;2;1
2nd (66);02:48;18;0;8;7;17;0;9;7;2;0;0;6;11;6;no;11;3;0;1;2;4;3;3
3rd (63);02:44;0;-6;2;3;0;64;0;0;3;1;5;16;10;1;no;9;0;9;1;1;2;3;0
4th (43);03:08;0;-6;2;20;15;0;3;9;4;2;0;10;7;3;no;8;3;0;1;1;3;4;0
1st (59);03:36;18;0;5;3;19;0;4;10;2;0;2;6;8;9;no;14;4;0;2;5;2;4;1
2nd (53);02:54;4;-3;5;7;5;10;4;21;3;0;3;2;11;3;no;13;1;3;3;2;4;2;0
3rd (52);02:34;0;-4;3;10;4;36;3;0;3;1;6;18;4;3;no;12;1;8;0;1;3;1;0
4th (49);04:09;4;-3;3;8;28;0;4;5;2;1;1;10;13;3;no;8;5;0;1;2;1;4;2
1st (62);03:12;18;0;6;7;14;0;3;14;3;1;1;10;8;7;no;13;4;0;2;4;2;2;0
2nd (57);03:56;8;-4;4;20;5;0;9;15;4;0;2;7;10;5;no;8;1;0;2;2;5;4;0
3rd (53);03:28;3;-5;2;0;0;50;3;0;0;2;7;8;4;2;no;14;0;10;0;1;1;3;1
4th (52);03:17;7;-3;3;5;36;4;0;0;2;0;4;4;7;4;no;12;7;2;0;2;0;3;2
1st (63);03:38;0;-6;0;3;5;55;0;6;3;0;6;22;14;0;no;9;2;9;1;0;1;2;1
2nd (58);04:39;13;0;3;10;17;0;0;15;3;0;0;24;8;6;no;12;3;0;2;4;3;2;1
3rd (57);02:27;8;-2;9;20;13;0;9;0;4;0;1;4;18;6;no;8;3;0;0;3;3;5;0
4th (54);04:44;9;-2;4;3;16;4;4;16;3;0;2;8;18;4;no;14;4;2;2;2;3;4;1
1st (73);03:12;0;-5;0;0;16;62;0;0;0;0;9;6;0;0;no;12;3;11;0;0;2;1;1
2nd (55);02:43;13;-1;6;7;12;0;3;15;2;1;3;8;13;9;no;11;3;0;2;4;2;3;1
3rd (49);04:35;8;-3;3;7;28;0;0;6;3;2;2;7;8;5;no;13;6;0;1;2;1;3;0
4th (41);04:35;14;-2;6;5;5;0;3;10;3;1;0;6;6;12;no;10;1;0;1;5;3;4;0
1st (53);02:36;17;0;8;7;7;0;6;8;3;1;0;4;15;9;no;13;1;0;1;5;4;3;0
2nd (53);03:04;0;-5;2;10;6;26;0;14;3;0;4;9;4;0;no;12;2;5;3;0;1;4;0
3rd (50);04:40;13;-2;4;7;17;4;0;7;2;0;1;9;10;7;no;11;3;2;1;2;2;3;3
4th (45);05:08;4;-3;2;13;20;0;2;7;3;1;1;16;9;4;no;8;4;0;1;3;2;3;1
1st (50);03:21;3;-2;5;3;7;13;4;17;3;0;0;13;13;3;no;14;1;4;2;2;4;3;2
2nd (50);03:00;10;-3;2;5;22;0;0;14;3;1;1;18;11;7;no;10;6;0;1;3;2;2;0
3rd (47);02:52;10;-2;10;7;17;0;5;0;3;1;2;4;18;9;no;13;4;0;0;4;3;2;1
4th (42);03:18;8;-2;3;3;17;1;7;5;1;2;0;16;9;6;no;11;3;1;1;3;2;3;2
1st (56);03:21;12;-2;0;5;6;25;0;10;3;0;4;7;5;5;no;10;1;5;2;3;2;1;1
2nd (51);04:39;9;-2;0;3;27;0;0;14;3;0;2;20;8;6;no;14;7;0;2;3;2;4;0
3rd (50);03:48;12;-1;9;7;15;0;4;4;2;1;1;9;24;9;no;11;3;0;1;3;2;4;2
4th (50);04:15;0;-6;2;7;8;36;3;0;3;0;5;4;3;2;no;13;1;8;0;1;1;3;1
1st (63);03:30;14;-1;9;7;21;0;6;7;3;0;0;12;24;9;no;13;4;0;1;4;3;3;0
2nd (51);04:00;11;-1;5;3;13;9;4;7;3;0;1;12;18;8;no;14;2;2;2;4;3;3;2
3rd (49);03:37;9;-2;2;3;9;10;4;14;3;1;0;8;8;6;no;9;2;2;2;3;1;4;3
4th (43);03:33;0;-6;1;10;5;33;0;0;3;1;4;20;2;0;no;12;1;8;0;0;3;2;0
1st (68);02:40;0;-6;0;3;16;55;0;0;3;1;6;22;4;0;no;9;3;9;0;0;2;1;1
2nd (61);03:47;14;-1;12;7;12;0;10;7;2;0;0;7;26;9;no;11;2;0;1;3;3;4;3
3rd (59);02:29;11;-1;6;20;5;0;9;9;4;0;1;12;11;8;no;8;1;0;1;4;5;3;0
4th (49);03:06;9;-2;3;3;20;0;3;13;3;2;1;8;8;3;no;14;5;0;2;2;3;3;1
1st (63);02:58;0;-6;5;3;6;55;0;0;2;1;5;4;11;0;no;14;1;10;0;0;2;3;1
2nd (57);03:28;10;-1;7;10;12;0;3;16;3;0;2;16;12;9;no;12;2;0;2;4;3;3;1
3rd (56);03:02;12;-1;4;7;26;0;2;6;2;0;3;9;12;8;no;11;6;0;1;3;3;2;1
4th (52);03:07;9;-1;2;3;9;1;4;25;3;1;0;14;8;6;no;9;2;0;3;3;3;3;2
1st (57);04:00;11;-1;8;7;13;0;5;14;2;2;1;6;13;5;no;11;3;0;2;2;1;5;1
2nd (54);03:58;3;-5;2;3;8;43;0;0;1;0;6;5;11;2;no;9;1;9;0;1;2;2;2
3rd (52);03:30;14;-1;3;5;14;0;4;13;3;0;2;12;6;9;no;10;4;0;1;4;4;2;0
4th (43);05:29;6;-3;1;7;28;0;0;4;3;3;1;12;5;4;no;13;6;0;1;2;2;1;0
1st (62);02:51;9;-3;6;20;19;0;4;7;4;0;0;8;16;3;no;8;3;0;1;2;2;4;2
2nd (61);02:12;0;-6;2;10;12;43;0;0;3;1;6;14;2;0;no;12;3;9;0;0;1;0;1
3rd (60);03:00;17;-1;2;7;15;0;3;17;3;1;1;8;9;8;no;13;4;0;2;4;1;3;0
4th (57);03:30;10;-2;6;5;10;0;4;24;3;0;2;11;14;7;no;10;2;0;2;4;4;2;1
1st (60);03:34;4;-3;6;3;19;10;6;15;3;1;1;8;13;1;no;9;3;2;2;1;2;3;3
2nd (55);04:23;11;-1;5;5;10;0;9;16;3;1;0;21;4;8;no;10;2;0;1;4;6;1;0
3rd (52);05:37;14;-1;2;3;15;0;5;14;3;0;1;10;11;9;no;14;4;0;2;4;2;5;1
4th (50);04:06;5;-5;4;7;8;31;0;0;3;0;2;3;14;6;no;13;2;6;1;2;1;3;0
1st (64);03:40;18;0;2;20;15;0;0;9;4;2;2;10;9;6;no;8;3;0;1;3;2;3;0
2nd (61);03:29;0;-6;2;3;14;48;0;0;2;0;5;4;10;0;no;14;2;9;0;0;1;4;2
3rd (58);03:11;18;0;1;7;10;0;0;22;3;2;0;6;5;8;no;13;3;0;3;4;0;3;0
4th (46);03:03;0;-6;9;5;16;0;16;6;3;1;1;10;6;0;no;10;4;0;0;0;5;2;3
1st (58);03:09;13;-1;3;20;0;0;8;15;4;0;2;9;6;7;no;8;0;0;2;4;4;4;0
2nd (56);03:24;8;-4;1;2;12;31;0;6;1;0;3;8;6;5;no;14;2;7;1;2;1;3;2
3rd (45);06:27;13;-2;6;10;11;4;3;0;3;0;0;6;12;9;yes;2;2;0;1;4;4;3;1
4th (43);04:27;1;-4;5;10;22;9;0;0;3;0;1;9;8;4;no;12;5;3;0;2;2;3;0
1st (61);02:41;0;-6;0;3;2;55;0;7;2;1;4;14;6;0;no;14;1;9;2;0;1;3;1
2nd (56);02:28;10;-2;3;5;19;0;0;21;3;1;1;13;6;4;no;10;4;0;2;3;2;3;0
3rd (56);02:21;11;-2;2;20;21;0;4;0;4;0;2;9;12;5;no;8;3;0;0;3;3;4;1
4th (48);02:19;14;-1;8;7;13;0;3;4;3;0;2;5;17;12;no;13;3;0;1;5;3;2;1
1st (58);02:47;17;-1;5;3;12;9;0;13;3;0;1;2;16;6;no;9;2;2;2;3;3;3;1
2nd (58);02:33;17;-1;3;20;12;0;7;0;4;0;0;8;11;8;no;8;2;0;0;4;2;5;1
3rd (45);02:16;2;-4;5;10;9;9;0;14;3;0;3;18;6;2;no;12;2;3;2;2;2;2;2
4th (32);02:23;0;-6;3;7;11;10;7;0;3;1;4;9;4;3;no;13;4;4;0;1;4;0;1
1st (62);03:19;0;-5;2;5;0;48;2;10;2;0;6;8;1;0;no;12;0;9;1;0;1;4;1
2nd (57);04:53;17;0;1;7;20;0;0;12;3;0;0;4;6;9;no;13;3;0;2;5;1;2;2
3rd (47);03:44;8;-3;4;3;12;10;4;9;3;1;2;2;4;2;no;9;4;2;1;1;2;3;2
4th (46);05:09;9;-2;6;3;26;0;4;0;3;1;2;5;8;5;no;14;6;0;0;3;4;4;0
1st (67);02:51;17;-1;4;7;14;0;0;26;3;0;1;12;10;8;no;13;3;0;3;4;2;2;1
2nd (55);03:17;17;-1;1;8;3;25;2;0;2;1;5;8;6;6;no;8;1;4;1;3;3;2;1
3rd (49);03:09;0;-6;12;3;22;0;14;4;1;0;0;4;16;1;no;11;4;0;1;0;5;5;2
4th (48);03:30;2;-4;1;3;0;43;3;0;3;2;5;12;4;2;no;14;0;9;0;2;2;3;0
1st (52);04:26;7;-1;4;7;9;0;8;18;2;1;2;12;9;5;no;11;2;0;3;2;4;4;0
2nd (50);03:56;9;-1;4;7;15;1;0;15;3;0;2;8;10;7;no;13;3;1;2;4;1;3;1
3rd (46);05:10;3;-4;7;10;9;16;0;5;3;0;4;5;12;5;no;12;2;4;1;2;1;3;2
4th (41);03:54;6;-3;5;10;18;0;5;0;3;1;2;10;4;7;yes;3;4;0;0;3;5;1;1
1st (63);03:55;13;-1;3;5;20;0;7;16;3;0;1;18;6;3;no;10;4;0;2;2;4;2;1
2nd (60);03:14;0;-6;2;0;5;55;4;0;0;1;6;16;4;0;no;14;1;10;0;0;3;1;2
3rd (53);03:25;5;-4;6;15;18;0;6;7;3;0;2;2;17;6;yes;1;4;0;1;2;1;6;1
4th (51);03:11;13;0;4;7;13;10;4;0;3;0;0;3;12;6;no;13;3;2;1;3;2;4;0
1st (59);04:14;10;-1;2;20;14;0;5;9;4;0;1;12;13;4;no;8;3;0;1;3;1;5;1
2nd (51);07:17;9;-2;1;10;5;25;3;0;3;0;3;17;4;9;no;12;1;4;1;4;2;3;0
3rd (49);06:40;0;-6;17;10;7;10;11;0;3;2;0;8;21;0;yes;7;1;3;0;0;5;2;3
4th (48);04:08;13;-1;2;7;23;0;0;4;2;0;3;9;8;11;no;11;5;0;1;4;4;2;0
1st (53);03:04;3;-5;12;13;16;0;7;7;3;0;1;11;25;2;no;8;3;0;1;1;4;4;2
2nd (53);03:31;18;0;3;5;17;0;2;8;3;2;1;8;10;9;no;10;4;0;0;5;2;2;0
3rd (50);04:04;9;-3;2;7;6;18;4;7;2;0;2;15;6;6;no;11;1;4;2;2;4;2;1
4th (46);06:31;6;-4;2;3;12;10;2;15;3;3;2;20;13;4;no;9;3;2;2;2;2;2;1
1st (56);03:46;11;-1;2;7;36;1;0;0;3;0;0;6;12;8;no;13;6;1;0;4;0;4;0
2nd (51);03:06;5;-2;5;3;8;10;10;12;3;0;4;11;2;6;no;9;2;2;2;3;7;1;0
3rd (48);04:50;10;-2;4;10;9;17;0;0;3;0;4;18;10;10;no;12;3;5;0;4;1;2;0
4th (42);06:04;3;-2;7;3;2;25;4;0;3;2;2;6;17;3;no;14;1;4;1;2;3;4;1
1st (62);05:27;0;-6;3;2;0;48;0;15;1;1;3;4;9;0;no;14;0;8;3;0;0;4;2
2nd (57);04:00;13;-1;4;5;21;0;3;12;3;1;0;9;10;5;no;10;3;0;1;4;2;2;2
3rd (51);03:26;10;-1;9;3;17;0;9;4;1;1;3;9;9;4;no;11;4;0;1;2;6;3;0
4th (38);04:22;10;-3;2;7;16;0;0;6;3;3;1;15;9;10;no;13;4;0;1;4;1;2;0
1st (53);03:58;9;-3;6;15;23;0;3;0;3;1;2;4;9;3;yes;1;5;0;0;2;3;4;0
2nd (50);04:47;18;0;2;5;7;0;4;14;3;1;0;12;6;9;no;10;1;0;1;5;3;2;2
3rd (48);02:39;0;-5;4;10;23;9;2;5;3;0;4;6;2;0;no;12;5;3;1;0;3;2;1
4th (48);03:16;8;-3;3;3;5;26;0;6;3;0;2;4;9;5;no;14;2;5;2;2;2;3;2
1st (66);02:33;0;-5;5;3;0;55;0;8;1;0;6;4;18;1;no;11;0;10;1;0;0;3;3
2nd (62);03:45;13;-1;4;5;14;0;6;21;3;0;0;16;6;4;no;10;2;0;2;3;3;2;3
3rd (55);06:00;14;-2;6;3;23;0;5;6;3;0;3;7;15;6;no;14;5;0;1;3;5;4;0
4th (53);03:06;8;-3;0;20;16;0;4;8;4;1;3;17;5;5;no;8;4;0;2;2;3;2;0
1st (69);02:58;0;-6;2;3;8;62;0;0;2;0;7;5;10;2;no;14;1;11;0;1;1;2;2
2nd (68);03:18;10;-2;6;5;16;0;7;26;3;0;2;11;11;4;no;10;3;0;2;3;4;3;0
3rd (57);03:35;11;-2;7;7;9;0;4;21;2;0;1;12;13;8;no;11;2;0;3;3;3;3;2
4th (55);03:22;14;-1;3;10;17;0;4;8;3;0;2;12;6;9;no;12;4;0;1;4;2;4;0
1st (50);03:01;16;0;4;7;13;0;5;5;3;1;0;8;3;8;no;13;2;0;1;4;2;5;0
2nd (48);01:56;9;-2;5;10;19;0;3;4;3;0;1;3;10;6;yes;3;3;0;1;3;4;4;0
3rd (48);02:59;3;-5;3;3;9;10;9;16;2;0;2;16;4;5;no;14;2;3;2;2;5;2;2
4th (43);04:11;6;-3;8;10;0;18;4;0;3;0;2;4;14;7;no;12;0;4;1;3;1;4;2
1st (58);03:32;0;-6;5;3;8;38;4;6;3;2;2;10;15;0;no;9;1;7;1;0;1;4;2
2nd (55);04:16;14;0;2;7;17;1;0;14;3;0;1;14;14;8;no;13;4;1;2;4;1;3;0
3rd (49);04:41;9;-2;3;20;5;9;5;0;4;0;4;9;4;4;no;8;1;3;0;2;5;2;1
4th (45);03:52;8;-1;4;7;17;0;4;6;2;1;1;8;8;7;no;11;4;0;1;3;2;4;1
1st (74);02:33;13;-1;6;10;30;0;3;13;3;0;3;12;15;4;no;12;5;0;1;3;3;3;0
2nd (61);02:25;4;-4;1;0;0;55;0;5;2;2;6;7;2;1;no;13;0;10;1;1;1;1;0
3rd (57);04:10;13;-2;2;3;9;13;3;16;3;0;2;24;14;8;no;9;2;3;2;3;3;3;2
4th (50);02:34;5;-4;8;20;11;0;10;0;4;0;2;4;16;6;no;8;3;0;0;2;3;6;0
1st (63);03:29;9;-2;7;10;14;0;4;21;3;0;2;0;10;4;yes;3;3;0;3;2;3;4;0
2nd (56);03:16;13;-1;4;3;5;16;8;8;3;0;3;13;8;7;no;9;1;3;1;4;5;2;1
3rd (55);03:37;0;-6;0;0;20;33;0;8;2;0;6;6;4;0;no;13;4;8;1;0;0;2;1
4th (49);06:25;13;-2;2;3;20;0;5;8;3;0;1;12;9;9;no;14;4;0;1;4;2;5;2
1st (66);02:32;11;-2;7;7;28;0;0;15;2;1;2;10;20;4;no;11;6;0;2;1;2;4;0
2nd (60);02:44;0;-5;1;3;0;55;6;0;2;1;4;20;13;0;no;9;0;9;1;0;1;2;3
3rd (57);02:54;9;-1;2;20;11;0;7;9;4;0;0;19;4;3;no;8;2;0;1;2;5;3;1
4th (48);03:40;11;-1;8;7;16;0;0;7;3;1;3;4;16;9;no;13;3;0;1;4;3;3;0
1st (62);04:18;15;-1;4;3;17;13;0;11;3;0;2;13;15;4;no;9;3;3;2;2;4;2;1
2nd (55);03:33;18;0;6;5;11;0;7;8;3;1;1;5;6;7;no;10;2;0;0;4;4;3;1
3rd (46);04:19;0;-6;0;3;0;36;0;13;1;2;2;12;6;0;yes;5;0;7;3;0;0;3;2
4th (45);05:21;3;-5;6;20;16;0;5;0;4;0;0;9;12;2;no;8;3;0;0;1;3;5;2
1st (73);03:38;0;-6;3;3;18;55;0;0;2;0;7;10;10;0;no;14;3;10;0;0;1;3;1
2nd (64);02:55;18;0;2;7;16;0;3;18;2;1;1;10;4;6;no;11;5;0;2;3;1;3;1
3rd (62);03:34;18;0;5;10;7;1;5;16;3;0;2;6;15;6;yes;3;1;1;2;3;2;5;1
4th (48);03:41;0;-6;6;20;15;0;4;9;4;1;2;9;6;0;no;8;3;0;1;0;5;2;2
1st (63);05:51;0;-6;2;3;9;55;0;0;2;0;6;4;5;0;no;14;3;10;0;0;1;2;2
2nd (63);07:46;9;-2;0;13;13;0;0;30;3;0;3;12;11;6;no;8;3;0;4;3;2;3;0
3rd (52);05:49;16;-1;5;10;22;0;0;0;3;0;2;17;19;11;no;12;4;0;0;5;3;2;1
4th (50);06:14;10;-2;4;7;19;0;4;8;3;1;0;12;10;5;no;13;4;0;1;3;2;4;0
1st (57);02:54;10;-2;3;20;19;0;7;0;4;0;1;8;8;5;no;8;5;0;0;3;2;3;1
2nd (47);03:41;0;-5;4;10;13;18;0;7;3;0;1;24;12;3;no;12;2;5;1;1;2;3;1
3rd (47);04:20;12;-1;3;7;21;1;0;4;2;1;2;9;6;8;no;11;4;0;2;3;4;2;0
4th (45);04:56;8;-2;10;10;8;0;7;4;3;1;0;10;25;8;yes;3;2;0;1;3;3;4;1
1st (63);02:57;0;-6;1;0;4;62;2;0;0;1;8;7;6;0;no;9;1;11;0;0;2;2;1
2nd (60);04:28;9;-2;6;7;19;0;6;15;2;0;2;6;12;5;no;11;4;0;2;1;3;6;0
3rd (52);02:14;18;0;2;7;22;0;3;0;3;0;3;6;6;12;no;13;5;0;0;6;2;2;0
4th (37);04:07;8;-3;1;8;14;0;0;9;2;1;1;11;6;11;no;8;2;0;1;5;2;3;2
1st (71);03:00;0;-6;3;3;9;62;0;0;3;0;7;8;10;0;no;14;3;11;0;0;2;1;1
2nd (59);02:22;10;0;2;7;15;0;6;19;2;1;0;20;12;8;no;11;3;0;2;3;1;6;0
3rd (44);03:48;15;-1;5;7;15;0;3;0;3;1;0;2;6;10;no;13;2;0;0;5;2;4;1
4th (41);03:05;3;-3;4;3;19;0;0;15;2;2;2;10;12;8;no;9;5;0;2;4;2;2;1
1st (54);04:28;9;-3;6;5;14;0;9;14;3;0;1;24;8;6;no;10;3;0;2;3;6;1;0
2nd (52);05:25;10;-3;11;10;10;1;5;8;3;0;0;4;20;8;no;12;2;1;1;3;1;5;2
3rd (42);03:02;8;-3;1;3;20;4;0;9;2;1;0;6;5;6;no;14;5;2;1;3;2;2;2
4th (40);03:43;8;-2;1;0;16;13;4;0;0;0;2;9;10;4;no;11;3;3;1;3;3;4;1
1st (64);03:28;9;-2;8;10;0;31;0;8;3;1;5;9;18;1;no;12;0;7;1;1;3;2;0
2nd (62);02:15;9;-2;5;7;27;0;6;10;2;0;3;11;10;3;no;11;6;0;2;1;4;3;0
3rd (61);04:41;16;0;3;3;18;1;5;15;2;0;1;14;19;7;no;14;4;1;2;4;1;5;1
4th (52);02:18;0;-6;1;3;13;31;3;7;3;0;2;14;1;0;no;9;2;6;1;0;3;3;2
1st (59);04:23;9;-3;5;7;15;0;0;26;3;0;2;2;17;4;no;13;4;0;3;2;0;6;0
2nd (57);05:33;0;-6;6;10;4;31;3;9;3;0;5;9;4;0;no;12;1;7;1;0;3;1;2
3rd (55);06:15;12;-2;0;20;25;0;0;0;4;1;2;6;2;5;no;8;5;0;0;3;2;3;0
4th (50);04:14;15;-1;4;3;12;10;7;0;2;0;1;10;4;7;no;14;2;4;0;4;4;3;1
1st (57);03:13;13;0;2;7;13;0;0;22;3;0;1;4;9;11;no;13;2;0;3;5;1;3;1
2nd (51);02:46;0;-2;4;10;23;13;3;0;3;0;5;11;5;1;no;12;6;4;0;1;2;2;0
3rd (45);03:46;8;-1;3;2;11;16;6;0;1;1;2;14;6;5;no;14;2;5;0;3;3;3;1
4th (42);03:34;0;-2;5;20;7;10;2;0;4;0;1;7;16;1;no;8;1;2;1;1;4;4;1
1st (64);03:29;8;-2;3;3;13;36;3;0;3;0;6;6;13;3;no;14;3;7;1;2;1;3;1
2nd (59);03:12;13;-1;4;20;14;0;0;9;4;0;2;14;18;9;no;8;3;0;1;4;1;4;1
3rd (50);02:56;11;-1;1;7;27;0;5;0;2;0;2;21;6;8;no;11;5;0;0;3;4;3;1
4th (41);02:58;0;-4;7;3;2;13;7;13;3;2;2;10;14;1;no;9;1;3;2;1;4;3;1
1st (58);03:33;18;0;1;10;24;0;0;5;3;1;0;22;11;7;no;12;5;0;1;4;0;3;1
2nd (50);03:16;14;0;0;20;8;0;0;8;4;1;0;12;9;9;no;8;2;0;1;4;1;4;1
3rd (40);03:39;0;-6;8;3;19;0;4;12;3;0;3;6;16;5;no;14;4;0;2;2;5;4;1
4th (35);04:04;0;-4;5;5;9;18;2;0;2;1;3;14;18;6;no;10;2;4;1;3;3;1;1
1st (69);03:58;18;0;4;3;25;0;0;19;1;0;1;14;12;8;no;11;5;0;2;4;1;4;1
2nd (58);03:09;17;0;5;10;14;0;5;7;3;2;3;16;2;6;no;12;3;0;1;3;5;0;1
3rd (55);02:55;0;-5;12;20;0;0;13;15;4;1;0;10;26;1;no;8;0;0;2;1;3;5;2
4th (44);03:26;0;-6;3;2;11;31;3;0;1;2;5;4;4;2;no;14;2;7;0;1;2;3;1
1st (58);03:50;14;-1;5;10;9;0;0;21;3;0;0;10;12;9;no;12;2;0;3;4;2;2;2
2nd (58);04:34;11;-2;4;7;13;13;5;7;3;0;3;11;13;5;no;13;2;4;1;3;3;2;0
3rd (46);02:53;5;-3;3;5;29;0;3;4;3;0;1;6;6;4;no;10;6;0;0;3;3;3;0
4th (43);04:18;5;-5;2;7;3;18;5;8;2;0;1;7;3;5;no;11;1;4;2;1;2;5;1
1st (58);04:51;9;-2;2;7;36;0;0;6;3;1;1;8;10;6;no;13;7;0;1;3;1;2;0
2nd (50);04:50;16;-2;7;10;8;0;7;4;3;1;1;14;12;7;no;12;2;0;1;3;2;5;1
3rd (50);05:48;9;-2;4;10;0;26;3;0;3;0;3;16;14;6;yes;4;0;6;0;2;3;3;1
4th (45);03:37;0;-4;5;3;8;0;4;29;2;3;1;10;12;1;no;9;2;0;4;1;2;4;2
1st (50);02:45;17;0;5;5;8;0;3;12;3;0;2;5;12;11;no;10;3;0;1;5;3;2;1
2nd (47);02:41;8;-3;1;7;20;0;0;14;3;0;2;12;6;6;no;13;4;0;2;3;2;3;1
3rd (39);04:41;0;-4;2;3;12;26;0;0;2;2;4;8;7;5;no;14;2;5;1;2;2;3;1
4th (35);04:02;2;-2;5;3;23;0;4;0;2;4;2;8;8;5;no;9;5;0;0;3;2;4;0
1st (62);02:52;16;-2;2;10;20;13;3;0;3;0;4;19;2;7;no;12;5;4;0;3;2;1;0
2nd (59);05:14;16;0;8;3;23;0;9;0;3;0;3;9;5;5;no;14;5;0;0;3;7;2;1
3rd (51);03:30;1;-4;5;15;10;0;6;18;3;2;2;4;6;1;yes;1;2;0;2;1;2;6;0
4th (46);05:03;1;-4;8;5;0;21;6;9;3;0;3;3;22;1;no;10;0;5;2;1;1;3;3
1st (63);02:58;18;0;0;5;14;0;0;26;3;0;0;17;4;6;no;10;3;0;3;3;2;4;0
2nd (55);03:03;18;0;2;7;11;0;2;15;2;1;0;14;1;6;no;11;2;0;2;3;3;5;0
3rd (50);03:17;0;-6;14;3;13;16;10;0;3;2;0;0;27;0;no;9;2;3;0;0;3;4;3
4th (42);03:54;0;-6;2;0;18;18;4;6;2;0;5;5;4;2;no;13;4;5;1;1;4;1;0
1st (58);05:18;15;-1;2;5;21;0;0;16;2;0;1;17;20;7;no;10;4;0;3;4;1;3;1
2nd (57);04:01;15;-1;10;10;10;0;13;0;3;1;1;12;8;8;yes;4;2;0;0;2;7;3;0
3rd (51);06:10;6;-4;1;10;4;26;0;8;3;0;2;12;14;5;yes;2;1;5;1;3;1;2;2
4th (37);04:37;0;-6;2;13;24;0;4;0;3;1;1;16;15;1;no;8;5;0;0;1;3;3;2
1st (58);02:59;8;-1;3;7;16;0;0;25;2;0;1;16;19;6;no;11;3;0;3;3;0;5;2
2nd (54);03:59;9;-2;5;10;19;0;5;8;3;0;0;14;12;6;no;12;3;0;1;3;3;5;0
3rd (53);04:22;0;-6;4;3;0;43;9;0;3;1;4;4;5;0;no;9;0;8;0;0;2;3;3
4th (49);02:56;14;-2;6;0;19;0;4;8;1;2;2;10;8;9;no;13;5;0;1;4;4;1;0
1st (60);04:50;17;0;6;10;10;0;3;14;3;0;0;13;16;8;no;12;2;0;2;4;3;3;1
2nd (58);04:55;0;-6;4;3;26;25;6;0;3;1;4;14;10;0;no;9;6;4;0;0;2;1;3
3rd (54);04:04;9;-2;4;0;0;33;2;8;1;1;5;4;12;4;no;13;0;8;1;2;2;2;1
4th (49);04:19;8;-2;1;20;18;0;4;0;4;0;0;14;7;6;no;8;3;0;0;3;4;4;0
