Place;Thinking time;VP from Military Conflicts (Victory);VP from Military Conflicts (Defeat);VP from Treasury Contents;VP from Wonder; VP from Civilian Structures;VP from Scientific Structures;VP from Commercial Structures;VP from Guilds;Constructed stages of the Wonder;Cards discarded;Chained constructions;Coins spent on commerce;Coins gained through commerce;Shields;Wonder side A;Wonder ID;Civilian Structures;Scientific Structures;Guilds;Military Structures;Commercial Structures;Raw Materials;Manufactured Goods
2nd (57);02:20;8;-1;4;7;22;4;2;11;2;0;4;8;10;7;no;11;4;2;1;2;5;2;0
3rd (54);02:32;1;-5;0;3;5;48;2;0;3;0;4;12;0;3;no;9;1;7;1;2;3;2;1
4th (51);05:02;13;-1;5;2;7;0;6;19;1;0;0;2;9;10;no;12;2;0;2;4;1;6;2
5th (44);02:17;5;-4;4;3;10;10;0;16;2;0;1;12;14;6;no;14;2;3;2;2;2;5;2
1st (63);03:01;18;0;6;7;19;0;3;10;3;2;1;8;10;8;no;13;4;0;1;4;1;3;0
2nd (61);02:55;5;-5;4;2;0;55;0;0;1;2;7;5;4;3;no;12;0;10;0;1;3;1;0
3rd (54);03:56;15;0;10;10;0;0;5;14;3;0;1;8;12;10;yes;3;0;0;2;5;6;2;0
4th (49);04:13;4;-4;1;3;13;18;5;9;2;1;1;8;3;1;no;14;3;5;1;1;1;5;1
5th (46);04:28;0;-5;3;7;30;0;2;9;2;0;1;16;16;7;no;11;6;0;1;2;2;3;2
1st (58);02:37;16;-1;5;5;3;26;4;0;2;0;3;8;13;7;no;12;1;5;1;3;1;4;1
2nd (52);03:40;10;-2;2;5;14;0;4;19;3;1;2;12;4;4;no;10;3;0;2;2;4;1;2
3rd (51);04:53;18;0;9;7;15;0;2;0;2;2;2;4;12;9;no;11;3;0;0;4;3;4;0
4th (49);04:34;0;-5;9;7;17;10;3;8;3;0;0;6;8;2;no;13;3;3;1;1;5;2;0
5th (49);03:08;0;-6;1;3;18;26;0;7;3;3;3;12;5;0;no;14;4;6;1;0;0;2;2
1st (56);02:39;0;-5;9;10;16;26;0;0;3;0;5;0;15;0;no;12;3;5;1;0;1;3;2
2nd (53);02:52;18;0;6;7;13;0;4;5;2;2;0;12;4;7;no;11;2;0;1;3;3;4;1
3rd (46);02:38;8;-1;10;5;7;0;12;5;3;0;0;12;12;8;no;10;1;0;0;3;5;4;2
4th (45);02:44;1;-5;4;7;21;0;3;14;3;2;1;16;11;4;no;13;6;0;2;2;1;2;0
5th (44);03:56;8;0;0;13;15;0;0;8;3;1;2;7;5;8;no;8;3;0;1;3;4;2;1
1st (55);02:46;11;-1;10;7;10;0;6;12;2;1;0;7;8;5;no;11;2;0;2;2;4;4;1
2nd (53);04:06;1;-2;3;10;36;0;0;5;3;0;1;14;9;4;no;12;7;0;1;2;2;2;1
3rd (45);03:16;11;-3;1;2;3;16;2;13;1;2;2;18;8;7;no;14;1;5;2;3;3;2;0
4th (44);03:32;0;-2;6;20;8;1;11;0;4;0;0;10;11;4;no;8;2;1;0;2;3;5;1
5th (39);02:39;11;-2;7;7;9;1;0;6;3;1;2;4;17;12;no;13;2;1;1;5;2;3;0
1st (63);04:04;14;-1;4;10;6;5;0;25;3;0;2;10;12;5;no;12;1;3;3;3;2;3;0
2nd (58);05:39;16;0;1;5;10;1;0;25;3;0;1;12;9;7;no;10;2;1;3;3;1;2;3
3rd (56);03:22;7;-2;7;20;14;0;10;0;4;0;1;14;5;4;no;8;2;0;0;3;6;2;1
4th (52);03:02;0;-5;3;3;15;36;0;0;2;1;2;11;9;0;no;14;3;8;0;0;2;3;1
5th (49);03:09;5;-4;6;7;24;0;3;8;3;1;1;4;16;6;no;13;6;0;1;2;2;3;0
1st (57);02:52;17;0;3;15;5;0;6;11;3;1;1;14;5;8;yes;1;1;0;1;4;4;3;1
2nd (54);03:30;9;-3;2;3;3;26;6;8;3;2;3;10;4;3;no;9;1;5;1;2;1;1;3
3rd (48);04:17;18;0;6;10;8;0;6;0;3;0;0;10;2;9;yes;4;2;0;0;4;6;3;0
4th (47);03:01;0;-6;5;10;15;0;0;23;3;1;2;5;16;2;yes;6;4;0;3;1;2;4;0
5th (45);03:34;0;-5;8;10;31;1;0;0;3;0;1;0;12;4;no;12;6;1;0;2;1;3;2
1st (65);03:18;17;-1;3;5;16;0;8;17;3;0;2;13;0;8;no;10;4;0;1;4;5;1;0
2nd (61);02:46;0;-5;5;3;11;26;6;15;3;0;3;2;10;3;no;9;2;5;2;1;1;3;3
3rd (56);02:44;8;-3;7;20;5;0;9;10;4;0;2;2;12;5;no;8;1;0;1;2;5;5;0
4th (56);02:54;14;-2;6;7;23;0;0;8;2;0;0;16;12;9;no;11;5;0;1;3;2;3;2
5th (44);04:10;5;-3;2;3;21;9;0;7;2;1;3;12;11;7;no;14;4;3;1;4;1;3;1
1st (57);03:03;16;-1;0;0;17;16;0;9;0;0;1;8;9;10;no;12;4;3;2;4;1;4;0
2nd (50);03:23;14;0;9;15;6;0;6;0;3;0;0;0;21;10;yes;1;1;0;0;5;1;6;2
3rd (48);04:18;0;-5;3;7;3;25;5;10;3;1;3;7;4;0;no;13;1;6;1;0;4;1;1
4th (44);04:26;4;-2;0;3;20;9;4;6;3;1;1;18;2;4;no;9;3;2;1;3;4;1;2
5th (35);03:23;6;-4;0;5;19;0;0;9;3;0;0;9;6;9;no;10;4;0;1;4;2;3;1
1st (68);03:41;3;-3;2;10;0;48;0;8;3;0;5;22;9;2;no;12;0;8;2;1;2;2;0
2nd (56);02:45;17;0;12;7;11;0;9;0;2;0;1;5;17;10;no;11;2;0;0;4;5;3;2
3rd (52);03:55;6;-3;3;7;39;0;0;0;3;0;1;8;11;4;no;13;8;0;0;2;1;3;1
4th (45);03:17;5;-3;7;20;0;0;8;8;4;1;0;16;17;8;no;8;0;0;1;3;3;4;2
5th (43);04:04;4;-2;2;5;19;0;0;15;3;1;1;9;6;4;no;10;4;0;3;3;2;2;0
1st (59);03:02;13;-1;2;7;18;0;0;20;3;0;0;10;7;6;no;13;4;0;3;4;2;2;0
2nd (56);05:08;0;-6;9;3;23;10;9;8;3;0;1;6;18;0;no;9;4;2;1;0;3;4;3
3rd (54);03:11;14;-2;3;5;12;0;0;22;3;0;1;4;13;9;no;10;3;0;2;4;2;3;1
4th (52);02:42;8;-4;2;10;0;36;0;0;3;0;6;17;3;8;no;12;0;8;0;3;3;1;0
5th (48);05:17;10;-2;5;10;22;0;3;0;3;1;1;10;6;3;yes;4;5;0;0;1;3;3;2
1st (65);03:16;4;-3;4;3;4;50;3;0;3;0;5;12;12;1;no;14;1;10;0;1;3;2;1
2nd (57);03:34;16;0;5;10;20;0;0;6;3;0;0;15;17;10;no;12;4;0;1;5;2;2;1
2rd (57);03:02;9;-2;5;5;20;0;3;17;3;1;1;16;13;9;no;10;4;0;1;4;4;1;0
4th (51);04:22;8;-2;6;7;14;0;0;18;2;1;0;18;16;8;no;11;2;0;2;3;2;5;1
5th (51);03:05;5;-5;3;10;6;10;6;16;3;0;0;12;15;3;yes;6;2;2;3;1;1;3;3
1st (72);03:49;18;0;9;7;9;0;8;21;2;1;1;10;6;8;no;11;2;0;2;3;5;3;0
2nd (59);02:51;17;0;5;7;22;0;2;6;3;2;0;4;9;5;no;13;4;0;1;3;2;2;1
3rd (52);03:26;4;-3;4;10;15;9;0;13;3;0;5;9;4;1;no;12;3;3;2;1;4;2;0
4th (51);03:03;0;-6;8;5;22;0;9;13;3;1;1;7;12;0;no;10;4;0;1;0;2;4;3
5th (50);04:49;5;-5;3;3;5;36;3;0;3;0;6;7;6;3;no;14;2;8;0;1;3;2;2
1st (73);05:59;18;0;6;10;7;0;0;32;3;0;0;6;23;7;yes;3;1;0;4;4;1;3;2
2nd (59);03:21;17;0;5;7;14;0;7;9;2;0;0;12;10;8;no;11;3;0;1;3;2;7;0
3rd (57);03:03;4;-2;3;5;11;36;0;0;2;1;6;14;10;3;no;12;3;7;1;2;1;1;0
4th (54);03:55;0;-5;0;3;18;36;2;0;3;1;6;18;8;3;no;14;4;8;0;1;2;2;0
5th (42);04:50;0;-6;10;3;16;10;9;0;3;2;3;13;12;2;no;9;3;2;0;1;6;2;2
1st (64);03:37;18;0;9;7;18;0;4;8;2;1;3;6;16;7;no;11;4;0;1;3;3;4;0
2nd (54);03:52;0;-4;10;10;2;18;8;10;3;0;6;8;10;2;no;12;1;4;2;1;5;2;0
3rd (52);03:34;9;-3;4;5;10;9;6;12;2;0;3;4;11;3;no;10;2;3;2;2;2;2;3
4th (50);03:22;13;-1;1;3;17;17;0;0;1;0;5;10;7;8;no;9;3;5;0;3;2;2;2
5th (41);03:04;1;-5;1;13;16;0;3;12;3;1;1;20;4;4;no;8;4;0;2;2;2;4;0
1st (69);03:40;17;0;0;3;0;31;0;18;2;2;4;14;1;6;no;14;0;7;2;3;1;3;0
2nd (57);02:49;0;-6;3;3;16;26;0;15;3;0;2;2;12;0;no;9;3;5;2;0;1;3;3
3rd (55);03:27;18;0;6;7;11;0;7;6;3;0;1;8;8;9;no;13;2;0;1;5;3;4;0
4th (50);04:04;1;-4;3;5;34;0;3;8;3;1;2;3;4;1;no;10;8;0;0;1;3;2;0
5th (45);03:14;8;-4;13;10;14;1;3;0;3;1;0;8;10;4;no;12;2;1;0;2;5;3;1
1st (66);03:47;17;0;8;5;12;0;3;21;3;0;1;6;16;8;no;10;2;0;2;4;4;2;1
2nd (52);03:07;14;0;6;7;18;0;7;0;2;1;1;8;6;9;no;11;4;0;0;3;2;5;1
3rd (51);03:36;0;-3;3;3;11;26;4;7;3;1;3;12;6;3;no;9;2;5;1;2;3;1;2
4th (48);04:02;8;-3;2;15;8;0;4;14;3;0;3;8;6;7;yes;1;2;0;2;3;4;4;0
5th (39);04:14;0;-5;7;10;26;1;0;0;3;4;3;6;6;0;yes;5;7;1;0;0;1;1;1
1st (66);03:16;16;0;10;7;21;0;3;9;3;0;2;4;14;6;no;13;4;0;1;3;3;3;1
2nd (52);04:14;13;-1;7;7;23;0;3;0;2;1;0;18;5;6;no;11;4;0;0;3;5;1;2
3rd (48);04:33;0;-5;2;3;12;10;4;22;3;0;1;8;10;1;no;14;4;3;3;1;1;4;2
4th (39);05:19;1;-4;3;10;20;0;3;6;3;2;1;14;2;1;no;12;5;0;1;1;3;2;1
5th (31);03:54;13;-3;9;0;5;0;4;3;1;4;1;3;16;10;no;10;1;0;1;4;2;3;2
1st (59);02:22;17;-1;4;5;15;0;5;14;3;0;1;14;11;8;no;10;3;0;1;4;4;2;1
2nd (59);03:23;0;-4;1;3;10;43;0;6;3;4;6;20;10;0;no;14;2;9;1;0;1;1;0
3rd (57);02:21;1;-4;14;7;7;0;9;23;3;0;1;8;22;4;no;13;1;0;3;3;6;2;0
4th (51);03:05;17;0;3;3;14;1;4;9;3;3;0;18;14;9;no;9;2;0;1;5;1;3;2
5th (46);03:09;5;-3;6;10;18;10;0;0;3;1;2;17;20;6;no;12;4;3;0;2;1;3;1
1st (66);02:46;18;0;9;7;26;0;6;0;2;0;2;12;14;6;no;11;5;0;0;3;3;4;1
2nd (66);03:29;11;-2;1;20;11;0;0;25;4;0;1;8;10;7;no;8;3;0;2;3;2;4;0
3rd (60);03:40;1;-5;2;3;4;55;0;0;3;1;5;12;10;1;no;14;1;9;1;1;1;3;1
4th (52);03:26;1;-5;9;10;20;0;3;14;3;0;1;12;16;1;no;12;4;0;2;1;3;4;1
5th (51);02:22;13;-2;3;3;0;31;3;0;3;1;5;12;6;8;no;9;0;6;0;3;2;3;2
1st (68);04:08;11;-2;5;7;28;0;3;16;2;0;1;15;16;4;no;11;6;0;2;1;3;3;1
2nd (51);03:55;8;-1;8;5;13;0;6;12;3;0;3;15;12;8;no;10;3;0;1;4;6;0;1
3rd (51);03:24;1;-4;5;20;11;0;4;14;4;2;0;14;14;1;no;8;2;0;2;1;1;5;1
4th (49);04:33;1;-3;5;10;10;26;0;0;3;0;3;10;13;4;no;12;2;6;0;2;2;2;1
5th (49);04:20;13;0;3;3;17;0;7;6;3;0;1;12;11;11;no;14;4;0;1;5;3;4;1
1st (62);02:36;13;0;5;7;31;0;6;0;3;0;2;4;8;7;no;13;6;0;0;4;3;2;0
2nd (59);04:02;0;-6;5;10;12;38;0;0;3;0;6;9;7;0;no;12;3;8;0;0;2;1;1
3rd (56);03:09;12;-1;6;5;11;1;0;22;3;0;0;6;16;6;no;10;2;1;2;3;2;3;2
4th (55);03:14;9;-3;3;20;14;0;8;4;4;0;1;10;3;4;no;8;3;0;1;2;4;4;0
5th (47);03:40;5;-3;1;3;4;10;4;23;3;0;0;14;9;7;no;9;1;1;4;3;2;4;2
1st (60);02:40;5;-5;2;10;0;38;0;10;3;0;4;8;8;3;yes;3;0;8;1;1;2;2;1
2nd (59);03:22;12;-1;9;7;24;0;2;6;2;0;0;14;20;5;no;11;5;0;1;2;3;3;2
3rd (54);03:31;16;0;1;3;6;10;3;15;3;0;2;7;7;8;no;9;1;2;2;4;3;4;1
4th (50);04:43;4;-3;2;8;25;0;4;10;2;1;1;12;11;1;no;8;5;0;1;1;1;4;3
5th (48);03:17;5;-3;7;10;10;0;6;13;3;1;0;17;12;6;no;12;2;0;2;3;4;3;0
1st (65);03:16;13;0;6;7;20;0;0;19;2;1;1;8;15;6;no;11;4;0;2;2;1;5;1
2nd (55);03:25;18;0;2;3;18;10;4;0;3;1;2;9;9;7;no;9;3;2;0;4;2;4;0
3rd (45);02:44;0;-6;8;20;5;0;10;8;4;1;2;4;4;3;no;8;2;0;1;1;6;3;0
4th (45);04:55;9;-3;3;5;0;31;0;0;2;1;2;7;6;4;no;10;0;6;1;2;2;1;3
5th (40);03:37;0;-5;7;10;22;0;6;0;3;1;1;18;12;6;yes;5;5;0;0;2;2;2;3
1st (64);04:18;18;0;4;5;14;0;3;20;3;0;0;11;14;9;no;10;2;0;2;5;3;2;1
2nd (57);04:44;11;-1;0;7;20;0;0;20;3;0;2;12;10;5;no;13;5;0;3;3;0;3;1
3rd (55);03:51;5;-3;0;2;0;50;1;0;1;1;6;18;3;7;no;14;0;10;0;3;3;1;0
4th (54);02:20;5;-4;7;7;25;0;6;8;2;0;2;10;19;7;no;11;5;0;1;2;2;3;3
5th (37);03:36;0;-3;10;10;12;2;6;0;3;0;1;9;14;4;no;12;3;2;0;2;3;3;2
1st (58);03:46;14;-2;9;10;4;0;0;23;3;1;0;2;4;4;no;12;1;0;3;2;1;5;2
2nd (53);02:25;11;-2;5;5;25;0;5;4;3;0;2;16;8;7;no;10;5;0;0;3;4;2;1
3rd (49);02:41;11;-2;3;3;15;13;0;6;2;0;3;8;11;9;no;14;3;4;1;4;3;3;0
4th (45);03:41;0;-5;7;3;20;2;12;6;2;0;2;4;13;0;no;9;5;2;1;0;5;3;2
5th (44);02:45;5;-2;0;20;13;0;0;8;4;2;0;10;4;3;no;8;2;0;1;3;1;3;2
1st (72);02:51;5;-3;4;3;8;55;0;0;3;0;6;12;12;3;no;9;1;9;0;1;1;3;2
2nd (53);02:54;9;-2;1;7;31;0;0;7;3;1;2;17;9;6;no;13;6;0;1;3;2;1;1
3rd (50);04:31;3;-4;7;7;17;1;5;14;2;0;2;7;19;2;no;11;4;1;2;0;3;5;1
4th (50);03:08;17;0;5;10;10;0;3;5;3;1;1;14;5;11;no;12;3;0;1;5;2;2;1
5th (48);03:46;8;-3;8;5;4;0;8;18;3;0;2;11;16;7;no;10;1;0;2;3;5;2;2
1st (59);03:47;17;0;2;7;8;0;7;18;2;1;0;18;4;7;no;11;2;0;3;2;3;5;0
2nd (56);02:10;0;-6;6;3;9;25;6;13;3;1;3;8;11;2;no;9;2;4;2;1;2;2;3
3rd (55);04:03;9;-1;3;20;20;0;4;0;4;0;0;9;8;6;no;8;4;0;0;3;3;4;0
4th (48);03:57;10;0;6;5;17;0;4;6;3;0;1;6;5;9;no;10;4;0;0;4;4;3;0
5th (41);02:13;0;-3;5;7;23;0;3;6;3;0;0;1;14;6;no;13;4;0;1;3;3;3;1
1st (65);03:00;4;-2;3;3;6;43;0;8;2;0;4;20;10;3;no;14;1;9;1;2;2;2;1
2nd (59);03:13;13;-2;6;7;26;0;3;6;3;1;0;2;8;5;no;13;5;0;1;2;1;4;1
3rd (51);02:59;13;-1;3;5;12;0;4;15;3;0;1;12;4;10;no;10;3;0;1;5;5;1;0
4th (48);02:43;0;-5;2;20;12;0;4;15;4;0;2;5;6;3;no;8;3;0;2;1;4;3;1
5th (47);03:36;10;-2;3;3;13;4;0;16;2;0;2;11;22;12;no;9;2;2;2;5;1;3;3
1st (57);05:25;13;-2;4;7;27;0;2;6;2;1;2;11;5;6;no;11;6;0;1;2;4;2;0
2nd (57);03:53;12;-2;1;7;9;16;0;14;3;0;3;9;10;5;no;13;2;3;3;3;1;3;0
3rd (51);03:51;1;-4;12;5;22;0;8;7;3;0;1;6;15;1;no;10;4;0;1;1;5;2;2
4th (45);04:34;13;-3;12;10;6;0;7;0;3;2;2;12;13;10;no;12;1;0;0;4;3;4;1
5th (44);03:27;5;-3;1;3;5;28;0;5;2;2;5;11;6;4;yes;7;1;7;1;3;1;1;1
1st (54);04:24;0;-1;5;10;22;18;0;0;3;0;3;14;17;3;no;12;4;5;0;2;1;2;1
2nd (47);03:12;5;-1;3;3;24;0;3;10;1;0;1;11;12;6;no;8;5;0;2;3;3;3;1
3rd (46);03:38;10;0;5;7;21;0;3;0;2;0;2;6;9;12;no;11;4;0;0;4;4;3;1
4th (44);04:54;0;-1;1;3;0;31;0;10;2;2;3;15;12;3;yes;2;0;6;2;2;1;2;1
5th (40);02:58;5;-1;5;7;0;18;6;0;3;1;6;6;2;6;no;13;0;6;0;3;3;2;0
1st (53);03:39;13;-1;4;7;0;16;5;9;3;1;4;12;2;9;no;13;0;3;2;4;5;0;0
2nd (51);03:56;0;-6;9;3;10;26;9;0;3;2;2;6;13;0;no;9;2;5;0;0;2;3;3
3rd (51);04:56;9;-2;0;20;3;0;0;21;4;0;1;4;4;4;no;8;1;0;3;2;3;4;1
4th (50);02:38;3;-2;7;7;29;1;5;0;2;1;3;10;17;6;no;11;5;1;0;2;2;5;0
5th (48);03:36;10;0;3;5;22;0;0;8;3;0;0;14;10;6;no;10;4;0;1;4;2;2;2
1st (65);04:31;18;0;2;5;15;0;3;22;3;0;0;18;6;6;no;10;3;0;2;3;4;3;0
2nd (59);03:00;0;-6;2;3;10;50;0;0;3;1;6;4;7;0;no;14;2;10;0;0;0;3;2
3rd (58);03:07;18;0;3;7;20;0;0;10;2;2;2;12;8;8;no;11;5;0;1;3;0;3;2
4th (55);03:29;4;-3;5;20;20;0;9;0;4;0;4;6;10;3;no;8;5;0;0;2;5;2;0
5th (52);04:08;0;-5;7;3;14;18;6;9;2;0;1;10;19;3;yes;2;2;4;1;1;3;2;3
1st (66);03:12;4;-4;6;20;25;0;0;15;4;0;1;10;28;1;no;8;5;0;2;1;2;3;1
2nd (61);02:53;5;-5;11;5;8;13;14;10;3;0;1;15;14;3;no;10;1;3;1;1;5;1;3
3rd (60);02:46;18;0;2;7;13;0;2;18;2;0;0;22;10;7;no;11;3;0;3;3;3;4;0
4th (57);03:23;18;0;4;3;5;13;3;11;3;3;2;14;8;7;no;9;1;3;1;4;3;3;0
5th (48);02:22;0;-6;4;5;7;38;0;0;2;0;3;13;14;2;no;12;2;8;0;1;2;1;2
1st (56);02:28;9;-3;7;20;13;0;4;6;4;2;0;12;10;4;no;8;3;0;1;2;2;4;0
2nd (50);04:09;9;-2;0;3;12;16;4;8;2;0;4;19;8;4;no;9;3;5;2;2;4;2;0
3rd (49);03:19;0;-6;10;10;10;21;4;0;3;0;2;5;19;3;no;12;2;6;0;1;3;1;2
4th (47);05:14;10;-1;5;7;20;0;6;0;3;0;0;8;6;10;no;13;4;0;0;5;3;3;0
5th (42);03:09;11;-1;5;7;9;0;4;7;2;1;2;7;8;10;no;11;2;0;1;4;3;4;1
1st (58);05:18;0;-4;3;3;0;40;0;16;3;0;3;18;18;1;no;9;0;6;3;1;2;3;2
2nd (56);03:28;9;-2;7;5;24;0;7;6;3;0;2;14;16;6;no;10;4;0;0;3;4;2;2
3rd (55);05:12;5;-2;2;3;17;10;0;20;3;0;2;14;20;4;no;14;4;3;3;2;2;4;0
4th (48);04:59;10;-1;8;10;16;0;5;0;3;0;2;14;12;7;no;12;4;0;0;4;3;3;1
5th (48);03:29;13;-2;2;10;13;9;3;0;3;1;4;10;4;10;yes;6;3;3;0;4;1;2;1
1st (66);02:30;17;0;2;5;22;0;0;20;2;0;2;4;7;6;no;10;4;0;2;3;4;3;0
2nd (57);04:19;13;-1;5;10;17;1;6;6;3;1;1;22;14;4;no;12;3;1;1;3;2;3;1
3rd (54);02:37;13;-2;8;7;10;0;3;15;3;0;0;0;16;9;no;13;2;0;2;4;3;4;0
4th (48);04:23;0;-4;3;3;13;26;0;7;3;0;2;5;2;1;no;14;3;6;1;1;2;3;2
5th (39);04:49;0;-6;4;3;0;31;7;0;3;3;2;18;10;0;no;9;0;6;0;0;3;3;2
1st (62);04:15;9;-2;12;10;21;0;12;0;3;0;3;6;11;3;no;12;4;0;0;2;5;4;0
2nd (60);09:10;10;-2;3;2;11;26;0;10;1;0;2;19;10;5;no;14;2;5;2;3;4;1;1
3rd (56);05:09;13;-2;10;3;22;1;9;0;3;1;1;14;26;9;no;9;4;0;0;4;2;3;3
4th (55);05:00;11;-1;3;10;9;0;0;23;3;1;0;16;14;5;yes;3;2;0;3;3;2;3;1
5th (45);02:51;0;-6;0;0;9;36;0;6;1;2;3;6;0;0;no;13;2;8;1;0;0;2;2
1st (65);03:24;18;0;8;10;12;0;3;14;3;0;1;8;10;7;no;12;2;0;2;4;3;3;1
2nd (53);03:11;10;-2;7;3;4;0;8;23;2;4;0;10;11;4;no;9;1;0;3;2;3;2;3
3rd (49);03:41;0;-3;2;7;9;31;3;0;3;1;5;8;2;2;no;13;2;7;0;1;3;1;0
4th (47);03:08;5;-5;12;10;22;0;3;0;3;1;3;10;18;6;yes;3;6;0;0;2;3;2;1
5th (43);03:30;3;-2;1;3;17;21;0;0;2;2;3;7;2;2;no;14;4;6;0;1;2;3;0
1st (71);03:20;13;-1;9;10;14;0;0;26;3;0;0;8;12;5;no;12;2;0;3;2;2;4;2
2nd (55);04:03;17;0;1;5;14;0;3;15;3;0;1;19;6;11;no;10;3;0;2;5;2;3;0
3rd (48);03:40;0;-4;2;3;4;43;0;0;3;1;5;8;9;3;no;14;2;9;0;2;0;2;2
4th (46);03:27;1;-4;6;7;25;0;7;4;3;2;2;8;6;1;no;13;5;0;1;1;4;2;0
5th (46);02:30;8;-2;5;20;11;0;4;0;4;0;2;2;12;9;no;8;2;0;0;4;4;4;0
1st (61);03:15;13;-1;0;3;18;25;3;0;3;2;3;18;6;4;no;9;4;4;0;3;2;1;1
2nd (59);03:25;14;-2;5;10;16;0;0;16;3;0;0;10;14;9;no;12;3;0;2;4;1;4;1
3rd (48);04:13;0;-6;11;5;20;0;9;9;3;0;2;8;20;2;no;10;5;0;1;1;3;2;3
4th (46);02:51;8;-2;7;7;11;0;8;7;2;1;0;14;7;6;no;11;2;0;1;3;5;3;1
5th (42);04:16;10;-4;2;10;6;18;0;0;3;1;5;9;12;8;yes;7;1;5;0;3;3;3;0
1st (55);03:52;11;-2;6;10;3;9;3;15;3;1;0;8;1;5;no;12;1;3;2;2;3;3;0
2nd (45);04:08;8;-2;5;7;23;0;4;0;3;0;0;4;10;9;no;13;4;0;0;4;2;4;1
3rd (45);02:55;0;-5;1;20;23;0;0;6;4;1;1;5;5;0;no;8;6;0;1;0;2;4;0
4th (43);04:10;6;-3;5;3;4;13;6;9;3;1;0;3;8;7;no;9;1;3;1;3;3;2;3
5th (43);02:53;13;0;3;5;17;0;3;2;3;0;0;10;6;9;no;10;3;0;0;5;2;2;3
1st (70);04:28;13;-1;1;2;0;55;0;0;1;1;7;8;6;8;no;14;0;10;0;3;2;2;0
2nd (59);03:47;17;0;1;3;16;0;3;19;1;0;2;15;10;9;no;11;4;0;3;4;2;3;1
3rd (51);05:02;0;-4;4;10;17;21;3;0;3;0;6;14;12;2;no;12;3;6;0;1;2;3;0
4th (47);06:22;6;-3;4;7;30;0;3;0;3;0;1;16;10;7;no;13;6;0;0;3;2;3;1
5th (40);05:59;3;-3;5;3;9;10;0;13;2;0;1;5;20;6;yes;2;2;2;2;3;2;3;2
1st (59);04:10;13;-1;8;10;22;0;7;0;3;1;1;11;10;4;no;12;4;0;0;3;4;2;1
2nd (56);03:40;16;-1;8;5;10;0;6;12;3;1;0;8;14;7;no;10;2;0;1;3;3;3;2
3rd (52);03:49;3;-4;2;7;16;18;2;8;3;1;2;12;7;2;no;13;3;5;1;1;2;2;0
4th (49);03:45;11;-3;3;3;20;4;2;9;3;0;1;14;15;7;no;9;6;1;1;3;4;1;1
5th (44);06:36;1;-5;0;2;11;21;0;14;1;1;2;8;7;1;no;14;2;6;2;1;0;4;2
1st (62);05:04;9;-2;1;3;23;13;0;15;3;1;3;16;6;4;no;14;4;4;2;2;1;3;1
2nd (53);04:02;0;-6;2;2;7;43;0;5;1;1;5;10;8;0;no;12;2;9;1;0;0;3;1
3rd (50);05:10;9;-1;4;20;10;0;8;0;4;0;2;6;8;8;no;8;3;0;0;4;4;3;0
4th (48);02:37;13;0;5;7;12;0;0;11;3;0;1;4;12;11;no;13;2;0;2;5;3;2;1
5th (46);04:01;8;-2;6;7;15;0;5;7;2;0;0;10;12;9;no;11;3;0;1;3;3;5;1
1st (59);03:03;18;0;7;5;27;0;2;0;2;0;1;7;8;7;no;10;5;0;0;4;3;2;2
2nd (58);02:53;0;-5;4;20;27;0;4;8;4;0;2;14;7;0;no;8;6;0;1;0;3;3;1
3rd (53);04:37;8;-1;2;3;0;38;3;0;2;2;3;8;6;5;no;14;0;7;1;2;1;3;2
4th (48);03:22;10;-2;6;7;16;0;5;6;3;1;0;0;10;8;no;13;3;0;1;3;2;5;0
5th (48);04:33;4;-4;3;0;0;31;9;5;0;0;5;4;2;3;yes;2;0;7;1;2;5;1;2
1st (63);03:15;18;0;5;7;22;0;3;8;3;1;0;10;12;6;no;13;4;0;1;3;2;3;1
2nd (58);03:47;17;0;9;10;0;0;3;19;3;0;2;12;16;11;no;12;0;0;3;5;4;2;1
3rd (57);04:26;0;-6;0;3;11;47;2;0;2;2;4;17;4;0;no;14;2;8;1;0;3;1;1
4th (55);03:08;9;-2;8;7;26;0;0;7;2;0;0;14;21;8;no;11;6;0;1;3;2;2;2
5th (50);05:10;0;-6;7;20;16;0;9;4;4;0;0;10;10;0;no;8;3;0;1;0;4;5;1
1st (57);05:09;15;-1;4;7;0;0;5;27;3;0;2;1;9;7;no;13;0;0;3;3;4;5;0
2nd (54);03:21;9;-3;6;5;23;0;3;11;3;0;1;11;15;9;no;10;5;0;1;4;3;1;1
3rd (49);04:27;18;0;4;3;14;10;0;0;1;0;1;14;13;12;no;9;2;3;0;6;2;2;2
4th (47);03:10;0;-6;1;10;4;36;2;0;3;1;4;15;2;0;no;12;1;7;1;0;2;3;0
5th (46);03:37;3;-5;5;7;24;0;2;10;2;0;1;7;9;4;no;11;5;0;2;1;2;5;1
1st (57);04:01;8;-2;9;10;8;0;10;14;3;1;0;12;14;5;no;12;1;0;2;2;2;4;3
2nd (52);02:41;15;-1;5;5;16;0;8;4;3;0;3;8;2;10;no;10;3;0;0;5;5;1;1
3rd (48);03:06;10;-2;8;15;9;0;0;8;3;0;2;3;20;11;yes;1;2;0;1;4;4;4;0
4th (45);04:30;1;-5;9;3;6;31;0;0;3;1;0;11;16;1;no;9;1;5;1;1;3;3;2
5th (42);04:11;7;-3;2;7;18;0;2;9;2;3;1;20;2;8;no;11;4;0;1;3;1;3;1
