Place;Thinking time;VP from Military Conflicts (Victory);VP from Military Conflicts (Defeat);VP from Treasury Contents;VP from Wonder; VP from Civilian Structures;VP from Scientific Structures;VP from Commercial Structures;VP from Guilds;Constructed stages of the Wonder;Cards discarded;Chained constructions;Coins spent on commerce;Coins gained through commerce;Shields;Wonder side A;Wonder ID;Civilian Structures;Scientific Structures;Guilds;Military Structures;Commercial Structures;Raw Materials;Manufactured Goods
7th (44);06:21;0;-5;1;3;18;16;5;6;3;0;2;19;1;1;no;14;4;5;1;1;5;1;1
1st (60);05:08;12;-1;4;3;13;1;8;20;3;0;1;12;9;5;no;14;3;1;3;3;5;2;1
2nd (52);03:17;13;-2;5;7;18;0;0;11;2;0;3;5;11;10;no;11;3;0;2;3;4;4;0
3rd (52);04:00;13;-1;3;0;33;0;4;0;0;0;3;8;10;7;no;13;7;0;0;4;4;2;1
4th (50);03:05;10;-2;2;8;14;18;0;0;2;0;6;8;8;9;no;8;3;5;0;4;1;2;1
5th (48);03:52;4;-2;2;3;4;21;3;13;3;1;4;16;2;3;no;9;1;5;2;2;2;2;2
6th (47);03:56;0;-5;2;5;16;13;2;14;3;0;2;12;12;1;no;10;3;4;1;1;3;2;1
7th (35);04:03;5;-4;11;10;0;9;4;0;3;0;1;3;12;6;yes;5;0;2;1;2;5;3;2
1st (62);03:22;18;0;7;13;3;0;11;10;3;1;2;11;7;9;no;8;1;0;1;4;6;2;0
2nd (61);02:43;11;-2;7;7;27;0;5;6;2;0;1;8;18;7;no;11;5;0;1;2;2;5;1
3rd (54);05:15;16;0;5;0;8;0;0;25;1;0;0;0;14;11;no;10;2;0;3;5;1;3;3
4th (49);04:21;9;-2;3;7;18;0;7;7;3;0;2;8;4;9;no;13;5;0;1;4;4;1;0
5th (45);03:37;5;-4;5;3;12;13;4;7;3;0;2;12;13;8;no;9;2;3;1;3;4;3;2
6th (45);04:33;0;-6;1;3;13;26;0;8;2;1;6;7;0;2;no;14;3;7;1;1;3;1;1
7th (38);03:32;1;-4;4;0;24;13;0;0;0;1;1;16;6;3;no;12;4;4;0;2;3;3;1
1st (75);03:25;16;-1;2;3;14;10;3;28;3;0;1;11;14;5;no;9;2;2;3;2;4;3;1
2nd (54);05:02;9;-3;3;20;12;0;6;7;4;0;0;18;13;6;no;8;3;0;1;3;3;3;1
3rd (52);03:29;10;-2;7;10;24;0;3;0;3;0;2;21;12;7;no;12;5;0;0;4;4;2;0
4th (52);04:04;0;-5;5;0;21;26;0;5;0;1;5;14;19;0;no;14;5;7;1;0;1;2;1
5th (46);03:19;9;-1;6;5;12;0;9;6;3;0;3;6;10;9;no;10;2;0;0;4;6;3;0
6th (45);03:20;11;-2;5;7;12;1;3;8;2;1;1;10;14;9;no;11;3;1;2;3;2;3;1
7th (45);03:01;1;-4;1;7;14;26;0;0;3;1;4;10;8;4;no;13;3;6;0;2;0;2;1
1st (59);03:25;13;-1;3;10;6;28;0;0;3;0;4;11;4;3;no;12;1;7;0;2;3;2;0
2nd (57);03:06;13;0;4;3;29;0;0;8;1;0;1;13;7;6;no;11;5;0;1;4;4;2;1
3rd (56);02:59;9;-2;4;3;8;16;9;9;3;0;0;12;8;6;no;9;1;2;2;3;3;3;3
4th (53);02:45;0;-6;5;3;20;28;3;0;3;1;5;6;7;0;no;14;4;7;0;0;2;3;1
5th (52);02:08;13;-1;4;5;9;1;9;12;3;0;3;9;4;9;no;10;2;1;1;4;6;1;0
6th (44);03:21;0;-6;4;3;25;0;5;13;1;0;3;3;7;0;no;8;5;0;2;0;4;5;1
7th (35);04:06;10;-4;5;7;9;0;0;8;3;0;0;2;19;12;no;13;3;0;1;4;0;5;2
1st (59);04:53;13;0;0;3;15;10;0;18;2;1;3;14;0;6;no;14;3;3;2;4;3;2;0
2nd (55);05:17;12;-1;0;20;17;1;0;6;4;0;2;9;9;8;no;8;3;1;1;4;3;2;0
3rd (53);04:22;8;-3;4;5;20;1;0;18;3;0;0;3;14;3;no;10;4;1;2;2;2;2;2
4th (45);04:39;10;-3;4;7;8;16;3;0;3;0;5;5;10;10;no;13;2;3;1;4;2;3;0
5th (44);04:56;0;-4;7;10;8;16;0;7;3;0;2;10;12;1;no;12;2;5;1;1;2;3;1
6th (41);02:56;10;-1;2;7;10;0;7;6;2;1;2;16;2;8;no;11;2;0;1;3;4;3;2
7th (37);04:43;0;-5;10;3;18;4;7;0;3;1;0;2;12;6;no;9;3;1;0;2;3;4;3
1st (68);02:59;11;-3;3;2;0;55;0;0;1;1;7;9;0;7;no;14;0;10;0;3;2;1;1
2nd (53);04:40;14;-1;5;8;20;1;6;0;2;0;0;13;11;9;yes;1;3;1;0;4;3;2;3
3rd (48);03:58;6;-3;2;3;23;0;0;17;1;0;1;16;17;7;yes;2;5;0;3;3;2;3;1
4th (45);03:43;12;-1;5;0;20;4;5;0;0;1;3;12;10;8;no;11;4;2;0;4;5;2;0
5th (44);02:27;3;-5;2;7;13;13;0;11;3;1;3;10;12;2;no;13;4;4;2;1;0;2;1
6th (40);04:31;10;-1;8;10;4;0;3;6;3;1;0;6;11;8;yes;5;1;0;1;4;3;3;2
7th (38);03:48;1;-5;4;5;24;1;3;5;3;1;1;3;8;1;no;10;4;1;0;1;3;3;2
1st (62);05:25;2;-4;2;3;11;48;0;0;2;0;4;13;6;1;no;14;2;8;1;1;3;2;1
2nd (59);05:12;16;-2;11;10;5;0;11;8;3;0;1;9;12;7;no;12;1;0;1;3;6;3;1
3rd (55);06:00;4;-2;3;3;0;36;2;9;2;2;5;14;3;3;no;9;0;8;1;2;4;0;1
4th (51);06:08;10;0;5;7;18;1;0;10;3;1;3;4;10;9;no;13;4;1;1;4;1;3;0
5th (50);05:29;13;-3;9;7;14;0;2;8;2;0;1;3;19;8;no;11;3;0;2;2;4;4;1
6th (43);04:54;5;-1;3;5;20;1;5;5;3;0;2;4;4;6;no;10;4;1;0;3;5;2;0
7th (41);03:54;1;-3;1;13;26;0;3;0;3;2;2;14;7;3;no;8;6;0;0;2;2;3;0
1st (72);03:03;18;0;6;13;14;0;4;17;3;0;0;14;22;6;no;8;2;0;2;3;2;4;2
2nd (60);03:24;14;-1;3;10;24;0;0;10;3;0;1;12;8;9;no;12;5;0;1;4;2;2;1
3rd (56);02:52;12;-1;9;7;8;0;11;10;2;1;4;4;6;7;no;11;2;0;1;3;7;2;0
4th (56);03:05;13;0;6;10;12;0;4;11;3;0;2;0;14;6;yes;3;2;0;1;3;3;4;2
5th (53);03:45;0;-6;1;3;8;31;0;16;3;1;4;16;0;0;no;14;3;7;2;0;3;0;2
6th (46);04:17;0;-6;7;3;12;21;9;0;3;1;4;22;20;3;no;9;3;5;0;1;3;2;3
7th (33);03:19;0;-5;1;7;21;9;0;0;3;2;4;4;2;6;no;13;5;3;0;2;1;2;0
1st (60);04:29;10;-1;5;20;11;0;0;15;4;0;0;6;17;4;no;8;2;0;2;2;3;4;1
2nd (60);04:58;8;-3;4;3;11;31;6;0;3;0;3;6;4;5;no;9;2;6;0;2;3;1;3
3rd (56);03:32;12;-2;9;7;26;1;3;0;3;0;1;0;18;9;no;13;4;1;0;4;3;3;0
4th (56);05:44;6;-3;6;5;8;0;5;29;3;0;0;11;3;4;no;10;2;0;3;2;5;2;1
5th (52);04:48;18;0;6;10;6;0;4;8;3;0;2;3;12;11;yes;4;1;0;1;4;4;5;0
6th (51);04:08;0;-5;2;0;18;36;0;0;0;2;6;18;5;3;no;14;4;8;0;1;1;1;1
7th (42);04:50;3;-5;3;10;23;0;3;5;3;1;2;18;3;7;no;12;5;0;1;3;1;3;1
1st (62);03:55;17;0;2;5;9;0;2;27;3;0;0;10;12;8;no;10;2;0;3;4;2;3;1
2nd (61);04:05;15;0;4;7;20;0;0;15;3;0;0;2;15;5;no;13;3;0;2;3;3;3;1
3rd (59);04:50;0;-3;2;5;7;48;0;0;2;0;6;12;4;1;no;12;2;9;0;1;1;1;2
4th (59);04:18;3;-4;1;3;6;48;2;0;2;1;6;9;4;2;no;14;2;8;1;1;3;1;1
5th (51);04:53;8;-4;7;20;6;0;9;5;4;0;2;8;10;7;no;8;1;0;1;3;4;5;0
6th (47);04:29;1;-5;5;3;23;4;8;8;3;1;2;10;2;1;no;9;5;1;1;1;5;2;1
7th (45);04:53;11;-1;9;3;14;0;3;6;1;2;1;6;10;5;no;11;4;0;1;2;3;3;2
1st (63);05:12;0;-6;4;3;7;55;0;0;2;3;4;14;11;0;no;14;1;10;0;0;2;1;1
2nd (62);03:46;13;-1;4;20;17;0;9;0;4;0;1;16;12;5;no;8;3;0;0;3;5;2;1
3rd (55);03:45;8;0;12;7;10;0;3;15;3;0;0;6;24;11;no;13;2;0;2;5;2;3;1
4th (52);04:05;10;-2;7;5;14;2;2;14;2;2;1;10;22;4;no;10;2;2;1;3;2;2;2
5th (47);03:03;8;-3;0;10;18;0;0;14;3;1;1;11;8;7;yes;4;4;0;3;2;2;2;1
6th (39);03:55;8;-1;2;10;0;13;3;4;3;0;3;28;7;11;no;12;0;4;1;5;2;2;1
7th (37);05:28;1;-3;1;3;23;4;4;4;3;0;2;10;11;7;no;9;5;0;2;3;2;4;1
1st (70);04:09;12;-1;4;5;12;16;0;22;3;0;5;8;19;5;no;10;3;4;2;3;1;1;1
2nd (65);03:35;8;0;11;20;16;0;10;0;4;0;2;4;9;5;no;8;3;0;0;2;6;3;0
3rd (54);03:38;8;0;2;0;8;36;0;0;0;1;6;3;5;5;no;14;2;8;0;2;1;2;2
4th (51);03:28;0;-5;8;10;0;18;7;13;3;0;3;12;5;0;no;12;0;5;2;0;3;3;2
5th (47);03:23;17;0;2;3;18;0;2;5;1;1;3;11;2;9;no;11;3;0;1;4;6;2;0
6th (46);04:43;5;-3;2;3;29;0;7;3;2;1;0;15;11;6;no;9;5;0;1;3;3;3;2
7th (44);03:26;0;-5;3;0;15;16;0;15;2;0;2;4;6;3;no;13;4;4;2;1;2;3;0
1st (63);03:05;17;0;1;20;15;0;0;10;4;0;0;10;8;5;no;8;2;0;1;3;3;4;1
2nd (58);03:48;0;-4;6;10;20;16;3;7;3;0;5;16;8;1;no;12;4;4;1;1;4;1;0
3rd (55);04:15;17;0;2;3;5;16;2;10;3;0;2;24;10;8;no;14;2;3;2;4;4;2;1
4th (50);03:03;0;-6;3;7;3;43;0;0;3;1;5;8;12;0;no;13;1;9;0;0;0;2;2
5th (48);02:16;13;0;5;3;16;0;2;9;2;2;1;10;12;9;yes;4;3;0;1;4;3;3;0
6th (47);03:17;9;-2;2;3;20;0;3;12;1;0;3;10;4;9;yes;2;5;0;2;4;3;2;1
7th (38);03:14;0;-6;8;10;25;1;0;0;3;0;2;2;26;6;yes;3;6;1;0;2;0;4;2
1st (61);03:03;9;-2;5;3;10;0;5;31;2;0;2;8;20;6;no;9;2;0;4;3;2;5;2
2nd (59);02:48;17;0;2;10;14;10;0;6;3;0;1;18;6;8;no;12;2;3;1;4;3;1;1
3rd (57);03:40;0;-6;8;20;31;0;4;0;4;0;3;9;18;2;no;8;7;0;0;1;4;2;0
4th (54);04:29;10;-1;6;5;14;0;4;16;3;0;1;8;16;9;no;10;3;0;1;4;2;4;1
5th (52);03:15;12;-1;7;7;16;0;7;4;2;0;3;9;9;7;no;11;3;0;1;3;7;2;0
6th (51);03:07;9;-1;0;7;15;21;0;0;3;2;4;20;7;3;no;13;3;6;0;2;1;0;1
7th (46);03:09;0;-6;4;2;7;38;1;0;1;4;5;11;7;0;no;14;2;7;1;0;2;1;1
1st (64);04:17;16;-1;2;15;19;1;4;8;3;0;1;17;20;7;yes;1;4;1;1;3;2;4;0
2nd (63);04:20;10;-2;3;10;25;0;3;14;3;0;0;19;9;3;no;12;5;0;2;2;3;2;1
3rd (62);03:43;0;-5;3;3;12;43;0;6;2;0;5;10;12;0;no;14;3;9;1;0;4;1;0
4th (58);04:23;16;-1;9;7;14;0;5;8;2;0;3;6;21;11;no;11;2;0;1;4;3;5;1
5th (50);06:00;9;-2;6;7;11;0;7;12;3;1;1;12;7;5;no;13;2;0;2;3;4;3;0
6th (46);06:00;4;-3;0;5;18;10;3;9;3;0;1;10;0;1;no;10;4;3;1;1;3;2;1
7th (43);06:31;5;-4;7;3;8;18;6;0;3;1;1;9;14;6;no;9;2;4;0;2;3;2;3
1st (60);02:34;8;-2;4;3;23;0;0;24;3;0;2;7;9;3;no;14;6;0;3;2;3;2;2
2nd (58);02:50;18;0;6;7;18;0;2;7;2;1;1;12;14;9;no;11;4;0;1;4;4;1;1
3rd (54);02:28;0;-4;3;5;0;48;2;0;2;2;5;20;2;1;no;12;0;8;1;1;3;1;0
4th (52);03:00;11;-1;5;7;5;25;0;0;3;0;5;1;15;4;no;13;2;6;0;2;3;2;0
5th (49);03:48;13;-2;7;10;14;1;6;0;3;0;0;4;17;7;yes;2;2;0;0;3;2;6;2
6th (48);02:43;4;-4;4;10;21;0;6;7;3;2;0;16;10;5;yes;3;4;0;1;3;3;2;0
7th (42);03:32;3;-4;4;13;17;0;9;0;3;2;2;10;3;2;no;8;3;0;0;1;6;3;0
1st (78);03:51;0;-5;0;3;0;76;0;4;3;0;7;9;3;0;no;14;0;11;2;0;3;2;0
2nd (58);03:52;18;0;5;3;24;0;8;0;1;0;0;8;13;8;no;11;4;0;0;4;3;4;2
3rd (53);05:42;9;-3;3;5;19;0;5;15;3;2;1;14;4;3;no;10;4;0;1;2;3;2;1
4th (52);05:51;17;-1;1;5;20;10;0;0;2;0;1;12;7;11;no;12;3;3;0;5;1;3;1
5th (50);03:27;8;-3;10;7;18;0;10;0;3;1;1;8;15;5;no;13;4;0;0;2;4;3;1
6th (47);03:19;0;-6;5;3;19;10;0;16;3;1;1;5;16;0;no;9;4;2;2;0;4;2;2
7th (46);04:21;10;-2;0;20;3;0;0;15;4;0;0;10;8;10;no;8;1;0;2;5;2;3;1
1st (61);02:28;8;0;3;3;11;36;0;0;1;2;9;10;5;5;no;9;3;8;0;2;1;0;1
2nd (58);03:29;16;-1;6;7;14;0;3;13;3;1;2;4;10;7;no;13;4;0;2;3;3;2;0
3rd (50);04:21;0;-4;3;10;24;10;0;7;3;0;4;5;2;0;no;12;5;3;1;0;4;2;0
4th (49);03:02;1;-5;7;20;18;0;8;0;4;0;0;6;14;3;no;8;3;0;0;2;3;4;2
5th (49);03:49;14;-1;6;5;11;0;8;6;3;1;2;12;1;13;no;10;2;0;0;6;5;1;0
6th (47);03:03;12;-1;7;7;15;0;3;4;2;0;3;11;15;11;no;11;2;0;1;5;4;3;1
7th (42);03:07;0;-3;4;10;9;10;4;8;3;0;0;17;18;5;yes;7;2;3;1;2;4;4;0
1st (64);04:38;18;0;2;7;26;0;2;9;2;0;2;8;2;6;no;11;5;0;1;3;4;2;1
2nd (63);03:43;13;-2;1;3;10;36;2;0;2;0;6;6;0;5;no;14;2;8;0;2;3;2;1
3rd (58);03:13;4;-3;9;7;13;1;7;20;3;0;1;2;15;3;no;13;2;1;3;2;4;3;0
4th (57);02:55;9;-3;10;13;6;0;14;8;3;0;1;4;8;1;no;8;1;0;1;1;5;6;1
5th (57);03:55;0;-6;3;5;12;43;0;0;2;0;6;7;6;0;no;12;3;9;0;0;1;1;2
6th (54);03:09;17;0;1;5;17;0;2;12;3;1;0;13;7;8;no;10;4;0;1;4;3;2;0
7th (46);03:01;0;-5;4;3;11;25;0;8;3;1;2;0;2;3;no;9;2;5;1;1;2;3;2
1st (58);03:43;18;0;6;10;6;0;7;11;3;1;0;12;15;8;yes;4;1;0;1;3;3;4;2
2nd (54);03:27;9;-3;7;7;24;0;6;4;3;0;0;16;16;6;no;13;6;0;1;3;3;2;0
3rd (53);04:45;5;-4;0;3;6;36;3;4;3;0;6;12;0;5;no;14;2;8;1;2;2;2;1
4th (52);03:24;6;-2;8;5;9;26;0;0;2;0;2;2;24;2;no;10;3;6;0;1;1;2;3
5th (52);04:04;9;-3;6;3;27;0;2;8;2;1;1;8;18;7;no;9;5;0;1;4;3;3;1
6th (49);03:35;9;-3;1;3;29;0;4;6;1;0;2;14;7;6;yes;1;5;0;1;3;3;4;1
7th (44);05:13;5;-4;0;10;19;10;0;4;3;1;3;22;6;3;no;12;4;4;1;1;0;3;1
1st (62);02:32;18;0;1;5;16;0;5;17;2;0;2;4;2;6;no;10;3;0;2;3;4;3;1
2nd (60);04:04;17;0;7;20;6;0;4;6;4;2;0;14;14;6;no;8;1;0;1;3;4;3;0
3rd (52);04:03;0;-6;6;3;29;10;4;6;2;2;2;6;13;0;no;14;5;3;1;0;4;2;1
4th (46);02:47;17;0;4;10;9;0;0;6;3;1;1;6;8;11;yes;4;2;0;1;4;3;3;1
5th (45);02:52;8;-3;4;7;11;0;3;15;3;1;1;8;4;10;no;13;3;0;2;4;2;3;0
6th (44);03:28;0;-4;4;3;11;26;4;0;2;4;3;12;8;1;no;9;3;6;0;1;1;1;2
7th (38);03:33;0;-5;12;10;14;4;3;0;3;1;1;4;5;0;no;12;3;2;0;0;3;4;2
1st (65);02:41;13;-1;3;7;14;0;0;29;2;0;1;8;11;5;no;11;3;0;4;2;2;5;0
2nd (60);03:36;9;-1;8;15;14;0;6;9;3;0;2;7;12;3;yes;1;3;0;1;2;6;3;0
3rd (56);03:59;0;-5;8;3;25;10;9;6;3;1;3;9;16;3;no;9;5;2;1;1;3;2;3
4th (53);03:07;13;0;6;0;11;10;7;6;1;2;1;15;2;3;no;10;2;3;1;2;5;1;1
5th (46);04:20;10;0;9;10;14;0;3;0;3;1;2;10;12;9;no;12;3;0;0;4;3;3;1
6th (46);02:35;0;-6;2;10;24;16;0;0;3;1;4;6;7;0;yes;6;4;4;0;0;1;2;3
7th (40);07:03;5;-3;3;3;3;29;0;0;2;1;4;9;4;6;yes;7;1;6;1;3;3;2;0
1st (67);02:57;14;0;2;15;11;0;0;25;3;0;0;6;10;8;yes;1;2;0;3;4;2;4;0
2nd (56);04:31;9;-3;3;3;21;8;0;15;3;0;2;6;12;4;no;14;3;4;2;2;1;4;2
3rd (54);03:21;13;0;4;7;24;0;6;0;2;0;0;16;4;6;no;11;5;0;0;3;3;4;1
4th (54);02:19;9;-1;0;7;23;16;0;0;3;0;4;8;7;5;no;13;5;4;0;3;1;2;0
5th (49);03:06;0;-6;4;3;2;38;8;0;2;0;4;8;4;3;yes;2;1;7;0;1;4;1;2
6th (42);02:09;9;-2;9;5;2;0;6;13;3;0;1;6;12;6;no;10;1;0;2;3;6;3;0
7th (41);02:50;0;-6;9;10;0;25;3;0;3;1;2;9;10;0;no;12;0;5;1;0;4;2;2
1st (62);04:10;16;0;4;3;14;1;5;19;1;1;2;13;8;4;yes;2;3;1;2;2;4;2;2
2nd (59);03:15;0;-4;0;7;6;50;0;0;3;1;6;10;5;0;no;13;1;10;0;0;0;2;1
3rd (56);04:32;12;-1;7;7;22;0;9;0;2;0;2;14;15;8;no;11;5;0;0;3;3;4;1
4th (49);03:12;8;-2;5;10;17;0;6;5;3;0;0;4;4;7;yes;5;3;0;1;3;2;3;3
5th (48);03:12;0;-4;1;3;21;21;0;6;1;0;6;8;12;0;yes;1;5;6;1;0;3;2;0
6th (47);05:10;8;-3;5;10;11;0;0;16;3;0;2;16;18;5;yes;7;3;0;2;2;3;4;2
7th (45);03:38;11;-1;1;10;16;0;0;8;3;0;2;5;8;10;yes;3;3;0;1;5;3;2;1
1st (76);03:24;0;-6;4;2;0;76;0;0;1;0;7;7;10;2;no;14;0;11;1;1;3;1;1
2nd (60);03:55;15;0;3;7;25;0;3;7;2;0;0;16;9;8;no;11;5;0;1;3;2;3;2
3rd (59);03:42;13;-1;1;10;14;0;0;22;3;0;2;22;8;7;no;12;3;0;3;4;2;2;1
4th (55);03:11;9;-2;4;15;18;0;4;7;3;0;2;5;13;5;yes;1;4;0;1;3;4;3;0
5th (46);04:18;5;-4;4;5;25;0;11;0;2;1;2;12;0;3;no;10;5;0;0;1;7;1;1
6th (44);03:47;3;-4;7;0;11;18;4;5;2;0;2;6;17;2;no;13;3;5;1;1;2;3;1
7th (39);05:04;14;-2;7;3;8;4;5;0;3;0;1;4;15;12;no;9;1;1;0;5;2;5;3
1st (66);04:25;18;0;8;20;12;0;8;0;4;1;1;6;15;5;no;8;3;0;0;3;2;4;1
2nd (66);03:35;18;0;4;5;15;0;9;15;2;1;1;15;7;3;no;10;3;0;2;2;5;2;1
3rd (56);05:55;0;-6;3;0;37;9;0;13;1;0;3;10;13;0;no;13;7;3;2;0;1;3;1
4th (50);05:26;13;-1;2;3;18;0;0;15;3;0;1;10;7;9;no;14;3;0;3;5;3;4;0
5th (49);05:01;0;-6;1;3;20;31;0;0;3;0;5;5;9;0;no;9;5;6;0;0;2;2;1
6th (45);03:35;0;-5;10;10;3;18;9;0;3;0;2;12;6;2;no;12;1;4;1;1;6;1;1
7th (36);04:49;13;-2;2;10;9;0;0;4;3;0;1;7;8;13;yes;4;2;0;1;4;3;4;1
1st (58);03:15;0;-6;6;10;0;48;0;0;3;1;3;10;6;0;no;12;0;8;1;0;3;0;2
2nd (55);07:12;1;-4;6;3;25;0;4;20;3;1;0;10;14;1;no;14;6;0;3;1;3;2;2
3rd (54);03:33;18;0;4;7;0;0;8;17;3;0;0;26;4;13;no;13;0;0;2;6;5;2;0
4th (49);03:32;10;0;2;5;21;0;2;9;2;1;0;9;5;5;no;10;4;0;1;3;1;4;2
5th (48);03:45;17;0;5;0;23;0;3;0;0;4;3;8;8;9;no;11;4;0;0;4;3;3;0
6th (46);02:47;0;-4;11;20;0;0;10;9;4;2;4;3;13;5;no;8;0;0;1;2;6;3;0
7th (40);03:20;8;-4;5;3;24;4;0;0;3;0;1;12;28;10;no;9;5;1;0;4;0;4;3
1st (62);04:21;18;0;1;20;16;0;0;7;4;0;1;8;11;7;no;8;3;0;1;4;2;3;1
2nd (60);03:52;9;-2;6;10;22;1;0;14;3;0;2;9;17;3;no;12;5;1;2;2;2;3;0
3rd (59);05:16;0;-6;3;3;7;47;5;0;2;0;4;11;4;0;no;14;1;8;1;0;5;2;1
4th (54);04:44;17;0;1;7;15;0;0;14;3;0;0;20;11;13;no;13;3;0;2;6;2;2;0
5th (49);06:04;9;-3;1;3;4;31;4;0;3;0;5;6;6;4;no;9;1;6;0;2;3;4;1
6th (48);04:31;1;-5;7;7;14;0;8;16;2;1;0;11;10;2;no;11;3;0;2;0;4;3;3
7th (43);05:32;8;-4;5;0;16;16;2;0;0;0;4;10;16;8;yes;3;3;5;0;3;2;2;3
1st (63);02:54;13;-1;0;10;7;0;0;34;3;0;0;8;9;7;yes;3;1;0;4;4;2;2;2
2nd (59);02:44;0;-6;1;3;6;50;0;5;2;1;6;6;5;0;yes;2;1;9;1;0;0;2;2
3rd (54);04:03;18;0;7;3;20;0;1;5;1;4;2;14;4;7;no;11;4;0;1;3;3;2;0
4th (52);03:37;16;-1;10;10;12;0;5;0;3;0;4;5;14;10;no;12;3;0;0;4;5;2;1
5th (49);03:29;10;-2;1;3;10;18;2;7;2;0;4;7;7;3;yes;7;2;5;1;2;5;2;0
6th (46);03:49;0;-6;12;10;27;0;3;0;3;3;1;6;16;1;yes;6;5;0;0;1;3;3;0
7th (31);03:05;5;-4;4;8;11;0;7;0;2;1;0;17;8;8;yes;1;3;0;0;3;5;3;1
1st (52);03:13;0;-5;1;10;15;26;5;0;3;0;3;12;10;0;yes;2;3;5;0;0;3;3;1
2nd (50);03:18;4;-2;11;8;6;0;7;16;2;2;1;5;12;5;no;8;1;0;2;3;5;3;0
3rd (49);04:32;13;-2;11;10;17;0;0;0;3;1;0;8;11;8;no;12;3;0;0;3;4;3;1
4th (45);03:17;9;-2;3;5;20;0;0;10;3;1;0;10;7;6;no;10;4;0;1;3;1;2;3
5th (45);02:56;13;0;1;10;0;10;0;11;3;2;1;11;10;4;yes;7;0;2;3;3;2;3;1
6th (44);05:57;1;-4;2;7;22;4;4;8;3;0;1;10;7;4;no;13;5;2;1;2;4;1;0
7th (43);05:40;13;-2;8;7;15;0;2;0;2;2;1;7;6;9;no;11;4;0;0;3;3;3;1
1st (58);03:18;12;-2;3;7;25;0;0;13;2;0;2;10;5;8;no;11;5;0;2;3;2;3;1
2nd (56);04:14;0;-6;11;3;22;0;13;13;2;0;0;4;12;0;no;14;5;0;2;0;5;4;2
3rd (53);06:23;16;-2;6;7;8;0;12;6;3;0;3;10;4;9;no;13;1;0;1;4;7;2;0
4th (52);05:00;10;-2;8;10;17;9;0;0;3;1;3;10;12;6;no;12;4;3;0;3;1;3;0
5th (49);02:39;2;-4;4;10;13;10;3;11;3;0;1;2;5;1;yes;3;2;3;1;1;2;3;3
6th (47);03:39;13;-3;5;20;12;0;0;0;4;0;1;8;12;10;no;8;2;0;0;4;4;2;2
7th (45);06:20;10;-2;1;3;10;13;0;10;1;3;2;8;2;5;no;9;2;4;1;3;1;2;1
1st (67);02:39;17;0;3;7;27;0;4;9;2;0;4;16;8;8;no;11;6;0;1;3;4;2;0
2nd (60);02:45;8;0;7;7;11;0;3;24;3;0;1;1;12;8;no;13;2;0;3;4;3;2;1
3rd (57);03:49;8;0;5;5;27;0;3;9;3;0;1;15;16;8;no;10;5;0;0;4;2;2;2
4th (55);04:02;13;-2;3;3;7;26;5;0;3;0;4;13;2;8;no;14;1;6;0;3;5;1;2
5th (48);02:53;0;-4;2;10;19;21;0;0;3;0;5;22;14;3;no;12;4;6;0;2;1;2;0
6th (46);03:01;4;-3;6;20;11;0;8;0;4;0;1;4;12;6;no;8;3;0;0;3;4;4;0
7th (44);02:45;0;-5;6;3;2;25;4;9;3;0;4;4;11;6;no;9;1;5;1;2;4;2;2
1st (63);05:48;8;-3;3;3;15;31;0;6;3;1;3;10;14;2;no;14;3;6;2;1;2;2;1
2nd (61);04:59;18;0;7;10;6;10;3;7;3;1;3;12;11;7;yes;3;1;3;1;4;2;1;2
3rd (56);05:29;0;-5;2;20;14;1;0;24;4;0;0;18;14;0;no;8;3;1;3;0;2;4;1
4th (54);03:20;15;-1;6;0;30;0;4;0;0;0;1;8;10;9;no;11;6;0;0;4;2;4;2
5th (52);04:00;8;-4;7;10;16;0;3;12;3;1;2;15;12;5;no;12;4;0;2;2;3;2;1
6th (47);04:27;11;-3;7;7;12;1;6;6;3;0;2;4;7;7;no;13;3;1;1;3;3;3;1
7th (41);03:32;2;-4;3;10;17;13;0;0;3;1;4;7;6;4;yes;2;4;3;0;2;4;1;0
1st (61);04:07;12;-1;1;7;16;10;3;13;3;0;2;20;10;5;no;13;3;3;2;3;3;1;0
2nd (55);04:12;18;0;11;7;11;0;0;8;2;1;1;1;20;13;no;11;2;0;1;5;2;5;0
3rd (49);05:20;5;-2;6;3;4;28;5;0;2;0;4;5;8;4;no;14;1;7;0;2;5;3;0
4th (49);03:45;13;-1;0;8;10;1;0;18;2;0;1;10;12;9;no;8;2;1;2;4;1;4;2
5th (48);04:00;8;-4;5;5;14;0;6;14;2;0;1;15;2;7;no;10;3;0;2;3;4;1;3
6th (46);03:42;0;-6;6;10;20;13;3;0;3;1;2;15;10;0;no;12;4;4;0;0;3;2;1
7th (40);03:49;1;-3;4;3;9;26;0;0;2;0;1;3;7;1;yes;2;2;4;1;1;4;3;1
1st (59);05:29;10;-2;2;3;14;18;3;11;3;1;5;11;12;6;no;9;3;4;1;2;3;2;1
2nd (57);03:41;3;-2;3;2;37;1;0;13;1;0;5;7;12;5;no;12;8;1;1;2;1;2;2
3rd (56);04:08;10;-1;1;3;0;43;0;0;2;2;6;11;2;8;no;14;0;9;0;3;2;2;0
4th (53);03:18;14;0;2;7;16;0;0;14;3;0;0;10;12;9;no;13;3;0;2;5;1;3;1
5th (50);03:50;1;-3;6;20;18;0;8;0;4;0;0;6;10;2;no;8;3;0;0;2;4;3;2
6th (47);05:53;3;-3;4;10;14;1;5;13;3;0;3;9;8;5;yes;3;3;1;2;2;5;2;0
